x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-3.1524,6.5073,1.0,1.0,-0.003503454391870628
-3.232,6.4468,1.0,1.0,-0.003502456200609057
-3.3116,6.3862,1.0,1.0,-0.005491721370555691
-3.3912,6.3257,1.0,1.0,-0.0035033801873925285
-3.4709,6.2653,1.0,1.0,0.003501453233332839
-3.5505,6.2047,1.0,1.0,-0.0019910720961017732
-3.6301,6.1443,1.0,1.0,0.0004801206252721352
-3.7098,6.0838,1.0,1.0,0.005487666425509108
-3.7894,6.0232,1.0,1.0,-0.00047607413928165435
-3.869,5.9627,1.0,1.0,-0.005495459039077203
-3.9486,5.9022,1.0,1.0,-0.003503380187427922
-4.0283,5.8418,1.0,1.0,-6.71298475064776e-15
-4.1079,5.7813,1.0,1.0,0.0
-4.1876,5.7209,1.0,1.0,0.005495130593750171
-4.2672,5.6604,1.0,1.0,0.01098344274108017
-4.3468,5.5998,1.0,1.0,0.012491334680443405
-4.4263,5.5391,1.0,1.0,0.01751747132754158
-4.5057,5.4783,1.0,1.0,0.019515403204757226
-4.5849,5.4173,1.0,1.0,0.019965771172931687
-4.6641,5.3562,1.0,1.0,0.028480474598363354
-4.7431,5.2948,1.0,1.0,0.03508975010620651
-4.8218,5.2332,1.0,1.0,0.03752426977699143
-4.9003,5.1713,1.0,1.0,0.044904993340131184
-4.9786,5.109,1.0,1.0,0.047995305946166175
-5.0565,5.0463,1.0,1.0,0.04606452855912891
-5.1342,4.9833,1.0,1.0,0.05311609591911315
-5.2115,4.9199,1.0,1.0,0.058601258128021715
-5.2884,4.856,1.0,1.0,0.06049944442088763
-5.365,4.7917,1.0,1.0,0.06912800686090555
-5.4411,4.7268,1.0,1.0,0.07784382919075417
-5.5167,4.6614,1.0,1.0,0.0887248659255688
-5.5917,4.5953,1.0,1.0,0.09755325680385356
-5.6661,4.5284,1.0,1.0,0.09899141422505629
-5.7398,4.4608,1.0,1.0,0.10968486305091944
-5.8128,4.3925,1.0,1.0,0.12555920351862404
-5.8849,4.3231,1.0,1.0,0.13072823550420268
-5.9561,4.2529,1.0,1.0,0.14323237936885705
-6.0263,4.1817,1.0,1.0,0.1573491612120958
-6.0953,4.1093,1.0,1.0,0.16095702689515512
-6.1632,4.0359,1.0,1.0,0.16819251520771844
-6.2298,3.9613,1.0,1.0,0.1665593195798921
-6.2951,3.8856,1.0,1.0,0.16840519699922446
-6.3593,3.8089,1.0,1.0,0.19009760618569382
-6.4219,3.7309,1.0,1.0,0.20506111964116877
-6.4829,3.6517,1.0,1.0,0.21262615003011678
-6.5422,3.5712,1.0,1.0,0.22707898522032532
-6.5997,3.4894,1.0,1.0,0.243952864534529
-6.6552,3.4061,1.0,1.0,0.2605778116838617
-6.7085,3.3215,1.0,1.0,0.2769889470486171
-6.7594,3.2354,1.0,1.0,0.2865373997021642
-6.8078,3.1479,1.0,1.0,0.2944455954479109
-6.8536,3.0591,1.0,1.0,0.3008904139882484
-6.8967,2.9688,1.0,1.0,0.30520985879869184
-6.9371,2.8773,1.0,1.0,0.31628027338428133
-6.9745,2.7846,0.9,0.9,0.3247218137781728
-7.0089,2.6907,1.0,1.0,0.33365625362579565
-7.0402,2.5957,1.0,1.0,0.3504537023801313
-7.0681,2.4997,0.9,0.9,0.3603922952628015
-7.0925,2.4027,0.9,0.9,0.35903171334598166
-7.1134,2.3049,0.9,0.9,0.3641617023377098
-7.1308,2.2065,0.9,0.9,0.372663834077511
-7.1444,2.1074,0.9,0.9,0.37025249512482183
-7.1544,2.0079,0.9,0.9,0.373834973239623
-7.1607,1.9081,0.9,0.9,0.3929316665039585
-7.1631,1.8081,0.9,0.9,0.40999446506226755
-7.1613,1.7081,0.9,0.9,0.4155808354767077
-7.1554,1.6083,0.9,0.9,0.41671483222586947
-7.1453,1.5088,0.9,0.9,0.41631150331800226
-7.1311,1.4099,0.9,0.9,0.4181639265076343
-7.1128,1.3116,0.9,0.9,0.41277970683215914
-7.0903,1.2141,0.9,0.9,0.3995010383511555
-7.0641,1.1176,0.9,0.9,0.39155025870586113
-7.034,1.0222,0.9,0.9,0.37503329341909836
-7.0004,0.9281,0.9,0.9,0.3577680908382684
-6.9635,0.8351,0.9,0.9,0.3520575016598791
-6.9233,0.7436,0.9,0.9,0.33797672617524704
-6.88,0.6534,0.9,0.9,0.32424954679118834
-6.8339,0.5647,0.9,0.9,0.31895529807632644
-6.7849,0.4775,0.9,0.9,0.3093146376949794
-6.7333,0.3919,1.0,1.0,0.29633314556649665
-6.6791,0.3078,0.9,0.9,0.28144142510077064
-6.6226,0.2253,1.0,1.0,0.2635699813849141
-6.5639,0.1443,1.0,1.0,0.2500430711371737
-6.5033,0.0648,1.0,1.0,0.23360335638045812
-6.4407,-0.0132,1.0,1.0,0.21152237923897732
-6.3766,-0.09,1.0,1.0,0.20004587006707958
-6.3109,-0.1654,1.0,1.0,0.18433961854789566
-6.2439,-0.2395,1.0,1.0,0.16292434890253985
-6.1756,-0.3127,1.0,1.0,0.15372314425105446
-6.1063,-0.3847,1.0,1.0,0.14861200924167356
-6.0359,-0.4557,1.0,1.0,0.14145237591257465
-5.9645,-0.5257,1.0,1.0,0.13424029983333316
-5.8921,-0.5948,1.0,1.0,0.12554076370014597
-5.8189,-0.6629,1.0,1.0,0.11149081906816005
-5.7449,-0.7302,1.0,1.0,0.09734422209249537
-5.6703,-0.7968,1.0,1.0,0.08866358503523435
-5.5951,-0.8627,1.0,1.0,0.08328543561791239
-5.5194,-0.928,1.0,1.0,0.07266410011250127
-5.4431,-0.9927,1.0,1.0,0.05154406968851328
-5.3666,-1.057,1.0,1.0,0.040669138411896406
-5.2898,-1.1211,1.0,1.0,0.04062999546953192
-5.2127,-1.1848,1.0,1.0,0.0319969594248987
-5.1354,-1.2483,1.0,1.0,0.02145293913118542
-5.058,-1.3116,1.0,1.0,0.01600849513896365
-4.9805,-1.3748,1.0,1.0,0.014065938264887477
-4.9029,-1.4379,1.0,1.0,0.008969757355084058
-4.8252,-1.5009,1.0,1.0,0.001941680308984451
-4.7476,-1.5639,1.0,1.0,1.830330732403034e-14
-4.6699,-1.6269,1.0,1.0,-0.007034058865704174
-4.5923,-1.6899,1.0,1.0,-0.01601428824734396
-4.5148,-1.7531,1.0,1.0,-0.01794501672975927
-4.4374,-1.8164,1.0,1.0,-0.01600255061173601
-4.3601,-1.8799,1.0,1.0,-0.012487851219175575
-4.2829,-1.9434,1.0,1.0,-0.015998479712461322
-4.2057,-2.0071,1.0,1.0,-0.02111757671172335
-4.1288,-2.0709,1.0,1.0,-0.017933553624966674
-4.0519,-2.1349,1.0,1.0,-0.015991276737681012
-3.9751,-2.199,1.0,1.0,-0.019215440114766166
-3.8985,-2.2632,1.0,1.0,-0.017927577219263444
-3.822,-2.3276,1.0,1.0,-0.010862636591715224
-3.7455,-2.3921,1.0,1.0,-0.008653700423735328
-3.6691,-2.4566,1.0,1.0,-0.010573804004087107
-3.5928,-2.5212,1.0,1.0,-0.005430180898061995
-3.5165,-2.5859,1.0,1.0,1.564551322060905e-14
-3.4402,-2.6505,1.0,1.0,-0.00352305637551673
-3.3639,-2.7152,1.0,1.0,-0.003523669395755528
-3.2877,-2.7799,1.0,1.0,0.0035236693957626988
-3.2114,-2.8446,1.0,1.0,0.007046112751019108
-3.1351,-2.9092,1.0,1.0,0.0070448765012995195
-3.0587,-2.9738,1.0,1.0,0.008952581225394433
-2.9823,-3.0383,1.0,1.0,0.010870100567863646
-2.9058,-3.1027,1.0,1.0,0.010574577840826377
-2.8293,-3.167,1.0,1.0,0.012171257146616968
-2.7526,-3.2313,1.0,1.0,0.015996629059654786
-2.6759,-3.2954,1.0,1.0,0.019524368308781813
-2.599,-3.3594,1.0,1.0,0.019516788083877967
-2.522,-3.4232,1.0,1.0,0.021450038560999977
-2.4449,-3.4869,1.0,1.0,0.0320174797924497
-2.3676,-3.5503,1.0,1.0,0.033598462074156676
-2.29,-3.6134,1.0,1.0,0.02654453607480253
-2.2123,-3.6764,1.0,1.0,0.028491088334986914
-2.1344,-3.7391,1.0,1.0,0.03395594127037034
-2.0563,-3.8016,1.0,1.0,0.0374970155033472
-1.978,-3.8637,1.0,1.0,0.03904435563006039
-1.8994,-3.9256,1.0,1.0,0.03748923838897604
-1.8206,-3.9871,1.0,1.0,0.041022217007156574
-1.7416,-4.0484,1.0,1.0,0.04603677815909872
-1.6622,-4.1092,1.0,1.0,0.040983357380192736
-1.5826,-4.1698,1.0,1.0,0.04299338773790512
-1.5028,-4.23,1.0,1.0,0.051500000000012355
-1.4226,-4.2898,1.0,1.0,0.05196417763887924
-1.3421,-4.3492,1.0,1.0,0.050558538656941515
-1.2614,-4.4081,1.0,1.0,0.05350536096414556
-1.1803,-4.4667,1.0,1.0,0.05696363354965515
-1.0989,-4.5247,1.0,1.0,0.053439701929810436
-1.0171,-4.5824,1.0,1.0,0.0505447309079413
-0.9351,-4.6396,1.0,1.0,0.05614127019039709
-0.8528,-4.6964,1.0,1.0,0.06451451522156128
-0.7701,-4.7526,1.0,1.0,0.06307838693450843
-0.687,-4.8083,1.0,1.0,0.056180763933278845
-0.6037,-4.8635,1.0,1.0,0.05547288099016544
-0.52,-4.9183,1.0,1.0,0.06305202776213281
-0.436,-4.9726,1.0,1.0,0.06729505212763759
-0.3516,-5.0262,1.0,1.0,0.06174131891962332
-0.2669,-5.0794,1.0,1.0,0.0617579016792618
-0.1819,-5.132,1.0,1.0,0.06174780215518538
-0.0965,-5.1841,1.0,1.0,0.05831661190995003
-0.0109,-5.2357,1.0,1.0,0.06174799008281433
0.0751,-5.2868,1.0,1.0,0.06386890697021429
0.1614,-5.3373,1.0,1.0,0.060473359386053485
0.248,-5.3873,1.0,1.0,0.05829453480194653
0.3349,-5.4368,1.0,1.0,0.060446643839896404
0.4221,-5.4858,1.0,1.0,0.06263640958349118
0.5096,-5.5342,1.0,1.0,0.06483455948409309
0.5974,-5.5821,1.0,1.0,0.06487317555129588
0.6855,-5.6293,1.0,1.0,0.05486792440364707
0.7739,-5.6761,1.0,1.0,0.054821166719198726
0.8625,-5.7225,1.0,1.0,0.061448046614178284
0.9515,-5.7682,1.0,1.0,0.05476124733170525
1.0406,-5.8135,1.0,1.0,0.05369599355488092
1.13,-5.8583,1.0,1.0,0.054755423879524874
1.2197,-5.9026,1.0,1.0,0.052507780501609744
1.3096,-5.9465,1.0,1.0,0.05930146038478304
1.3997,-5.9898,1.0,1.0,0.06603380262478341
1.4901,-6.0325,1.0,1.0,0.07493426548583701
1.5808,-6.0746,1.0,1.0,0.08609811509898854
1.6719,-6.1158,1.0,1.0,0.0860193096893441
1.7634,-6.1563,1.0,1.0,0.09183096696963212
1.8552,-6.196,1.0,1.0,0.1044325874637491
1.9474,-6.2346,1.0,1.0,0.09294127787339
2.04,-6.2723,1.0,1.0,0.07146819516384849
2.1329,-6.3095,1.0,1.0,0.07423540247510775
2.226,-6.346,1.0,1.0,0.09014286821219646
2.3194,-6.3816,1.0,1.0,0.09425222545707854
2.4132,-6.4163,1.0,1.0,0.09651522553856692
2.5073,-6.4502,1.0,1.0,0.11615413387419969
2.6018,-6.483,1.0,1.0,0.13441524229535148
2.6967,-6.5144,1.0,1.0,0.14464432845950229
2.7921,-6.5446,1.0,1.0,0.1589788394936782
2.8879,-6.5731,1.0,1.0,0.1559701586034916
2.9842,-6.6001,1.0,1.0,0.1353286655481822
3.0808,-6.6258,1.0,1.0,0.11155876964240867
3.1778,-6.6504,1.0,1.0,0.10545755013140722
3.2749,-6.6742,1.0,1.0,0.13826633362497873
3.3724,-6.6966,0.9,0.9,0.18877807196063914
3.4702,-6.7172,1.0,1.0,0.23213621173872473
3.5685,-6.7354,0.9,0.9,0.25691292913785946
3.6673,-6.7511,0.9,0.9,0.28264645619928147
3.7665,-6.7641,0.9,0.9,0.31667711300610984
3.866,-6.7738,0.9,0.9,0.34357526348276307
3.9658,-6.7802,0.9,0.9,0.37316060553440666
4.0657,-6.7828,0.9,0.9,0.40291106795402887
4.1657,-6.7814,0.9,0.9,0.4326471821042303
4.2656,-6.7757,0.9,0.9,0.4696424699666444
4.365,-6.7653,0.9,0.9,0.4998879790183954
4.4638,-6.7499,0.9,0.9,0.5210440944883891
4.5617,-6.7294,0.9,0.9,0.546053543901228
4.6583,-6.7036,0.9,0.9,0.5782997366118945
4.7532,-6.6723,0.9,0.9,0.6120969642549299
4.8461,-6.6352,0.9,0.9,0.6483900212149463
4.9364,-6.5922,0.8,0.8,0.6846531736040856
5.0234,-6.5431,0.9,0.9,0.7031987907243875
5.1069,-6.4879,0.9,0.9,0.7030045483900543
5.1861,-6.427,0.9,0.9,0.683823990527814
5.261,-6.3608,0.9,0.9,0.6674182948620181
5.3315,-6.2898,0.9,0.9,0.6960616784029573
5.3969,-6.2142,0.9,0.9,0.7484878716936118
5.4564,-6.1338,0.9,0.9,0.7789967771303845
5.5094,-6.049,0.9,0.9,0.7857820860055221
5.5555,-5.9604,0.9,0.9,0.780712537066855
5.5946,-5.8684,0.9,0.9,0.7705279695904558
5.6265,-5.7736,0.9,0.9,0.7621240793836288
5.6511,-5.6767,0.9,0.9,0.7554825626691368
5.6683,-5.5782,0.9,0.9,0.7430160458627254
5.6781,-5.4787,0.9,0.9,0.7254575816642351
5.6807,-5.3788,0.9,0.9,0.7063401247269646
5.6762,-5.2789,0.9,0.9,0.6823341568444917
5.6649,-5.1795,0.9,0.9,0.6577353810130845
5.6471,-5.0811,0.9,0.9,0.6351370796901227
5.6231,-4.9841,0.9,0.9,0.6070596415806485
5.5932,-4.8886,0.9,0.9,0.5743896422849313
5.5579,-4.7951,0.9,0.9,0.5491001045096578
5.5176,-4.7036,0.9,0.9,0.5328706300730403
5.4724,-4.6144,0.9,0.9,0.5170012427443009
5.4227,-4.5276,0.9,0.9,0.4987110333176289
5.3687,-4.4435,0.9,0.9,0.47490844579401426
5.3108,-4.362,0.9,0.9,0.4364236056710704
5.2492,-4.2831,0.9,0.9,0.3944199100836751
5.1848,-4.2067,0.9,0.9,0.37591132114007425
5.1175,-4.1327,0.9,0.9,0.37327067727346785
5.0475,-4.0613,0.9,0.9,0.3642606627023268
4.9749,-3.9925,1.0,1.0,0.35231018906994405
4.9,-3.9263,1.0,1.0,0.3369292172170434
4.8228,-3.8627,1.0,1.0,0.31113856016643643
4.7437,-3.8015,1.0,1.0,0.2895566455043498
4.6629,-3.7426,1.0,1.0,0.27277715383587203
4.5805,-3.686,1.0,1.0,0.2538553685247256
4.4967,-3.6314,1.0,1.0,0.23719741955477697
4.4116,-3.5789,1.0,1.0,0.21655179073128422
4.3254,-3.5282,1.0,1.0,0.19935030864597672
4.2382,-3.4792,1.0,1.0,0.19570725784081952
4.1501,-3.4319,1.0,1.0,0.18908963295381087
4.0611,-3.3864,1.0,1.0,0.1777810000499898
3.9713,-3.3423,1.0,1.0,0.16423856538506748
3.8807,-3.2999,1.0,1.0,0.1420591017877185
3.7896,-3.2586,1.0,1.0,0.12999871827005463
3.698,-3.2186,1.0,1.0,0.11431972871205148
3.6059,-3.1797,1.0,1.0,0.08503516178665096
3.5135,-3.1415,1.0,1.0,0.05804709694289615
3.4208,-3.1039,1.0,1.0,0.03478525810806777
3.328,-3.0665,1.0,1.0,0.0227445384488069
3.2352,-3.0294,1.0,1.0,0.019045137835379443
3.1423,-2.9924,1.0,1.0,0.012060125584869998
3.0493,-2.9556,1.0,1.0,-0.00464517573098641
2.9563,-2.9187,1.0,1.0,-0.008809747474273405
2.8634,-2.8816,1.0,1.0,0.009290822225623408
2.7705,-2.8447,1.0,1.0,0.016717687808500793
2.6775,-2.808,1.0,1.0,0.008806889643480115
2.5844,-2.7713,1.0,1.0,0.004651435943462844
2.4914,-2.7347,1.0,1.0,-1.0333938386070311e-14
2.3983,-2.6981,1.0,1.0,-0.011134952782457665
2.3053,-2.6614,1.0,1.0,-0.019043550825708556
2.2124,-2.6245,1.0,1.0,-0.018109102631932283
2.1195,-2.5874,1.0,1.0,-0.019031445766886288
2.0267,-2.5502,1.0,1.0,-0.02693225562054279
1.934,-2.5127,1.0,1.0,-0.029236974069557838
1.8414,-2.4749,1.0,1.0,-0.040379665529615597
1.7489,-2.4369,1.0,1.0,-0.06497995257919949
1.6567,-2.3981,1.0,1.0,-0.0682631420272464
1.5648,-2.3587,1.0,1.0,-0.05712171217665978
1.4731,-2.3188,1.0,1.0,-0.05710162882848691
1.3816,-2.2784,1.0,1.0,-0.07385670898332719
1.2904,-2.2374,1.0,1.0,-0.09617810936234422
1.1996,-2.1954,1.0,1.0,-0.10842877437496304
1.1093,-2.1525,1.0,1.0,-0.12192284830245624
1.0195,-2.1085,1.0,1.0,-0.14193629477335548
0.9303,-2.0632,1.0,1.0,-0.16100522162019312
0.8419,-2.0165,1.0,1.0,-0.17676837114466706
0.7543,-1.9682,1.0,1.0,-0.17586332991154938
0.6677,-1.9183,1.0,1.0,-0.166907308526237
0.5818,-1.8671,1.0,1.0,-0.17482543737454895
0.4968,-1.8143,1.0,1.0,-0.1913645790346248
0.4129,-1.76,1.0,1.0,-0.20397051694441612
0.3301,-1.7039,1.0,1.0,-0.22119777188077935
0.2485,-1.6461,1.0,1.0,-0.24500959618336077
0.1684,-1.5862,1.0,1.0,-0.2620936407592043
0.0899,-1.5243,1.0,1.0,-0.2756835961201165
0.0131,-1.4602,1.0,1.0,-0.29056420071844363
-0.0618,-1.3939,1.0,1.0,-0.29372805948123276
-0.1346,-1.3254,1.0,1.0,-0.29194332341655976
-0.2055,-1.2549,1.0,1.0,-0.2987927442801199
-0.2742,-1.1822,1.0,1.0,-0.3024967045818138
-0.3407,-1.1075,1.0,1.0,-0.31396135624154387
-0.4049,-1.0308,1.0,1.0,-0.34903960883227
-0.4663,-0.952,0.9,0.9,-0.40015932143281185
-0.5247,-0.8707,0.9,0.9,-0.4612976851181889
-0.5791,-0.7869,0.9,0.9,-0.515491155122431
-0.6292,-0.7003,0.9,0.9,-0.5541131785162764
-0.6743,-0.6111,0.9,0.9,-0.5800789385224364
-0.7142,-0.5194,0.9,0.9,-0.5986422970501288
-0.7485,-0.4255,0.9,0.9,-0.61635224722578
-0.777,-0.3296,0.9,0.9,-0.6387580488752234
-0.7993,-0.2322,0.9,0.9,-0.6628029810333699
-0.8151,-0.1334,0.9,0.9,-0.686046238734885
-0.8241,-0.0339,0.9,0.9,-0.7074273823713455
-0.826,0.0661,0.9,0.9,-0.7213419508999813
-0.8207,0.1659,0.9,0.9,-0.734330600712935
-0.8081,0.2651,0.9,0.9,-0.7456508917070469
-0.7881,0.3631,0.9,0.9,-0.7527847932016114
-0.7608,0.4593,0.9,0.9,-0.7509907270392536
-0.7263,0.5531,0.9,0.9,-0.7356621601501953
-0.685,0.6442,0.9,0.9,-0.7157471481358995
-0.6373,0.732,0.9,0.9,-0.6867358848317051
-0.5836,0.8164,0.9,0.9,-0.6538539406817476
-0.5246,0.8971,0.9,0.9,-0.6210824553768165
-0.4606,0.9739,0.9,0.9,-0.5727946649430328
-0.3923,1.047,0.9,0.9,-0.5269333700883717
-0.3203,1.1164,0.9,0.9,-0.5014393093265893
-0.245,1.1821,0.9,0.9,-0.49372964424907306
-0.1665,1.2441,0.9,0.9,-0.5144999999999995
-0.085,1.3021,0.9,0.9,-0.5456051066417078
-0.0004,1.3553,0.9,0.9,-0.540065667501211
0.087,1.4039,0.9,0.9,-0.5111279236771897
0.1768,1.448,0.9,0.9,-0.4816712867391025
0.2685,1.4876,0.9,0.9,-0.4499245476695167
0.362,1.5232,0.9,0.9,-0.42314057843771763
0.4569,1.5547,0.9,0.9,-0.3953884653554684
0.553,1.5825,0.9,0.9,-0.37787638312255917
0.65,1.6067,0.9,0.9,-0.36947902997767434
0.7479,1.6272,0.9,0.9,-0.3487286524537753
0.8464,1.6443,0.9,0.9,-0.32414801278215594
0.9454,1.6582,1.0,1.0,-0.29785015910319385
1.0448,1.6691,1.0,1.0,-0.27132884216279346
1.1445,1.6774,1.0,1.0,-0.24297791796887228
1.2443,1.6831,1.0,1.0,-0.2078949382753237
1.3442,1.6869,1.0,1.0,-0.18517332755705107
1.4442,1.6888,1.0,1.0,-0.16749854916396667
1.5442,1.689,1.0,1.0,-0.14749446892284668
1.6442,1.6878,1.0,1.0,-0.11243910872801184
1.7442,1.6852,1.0,1.0,-0.03502900645915322
1.8442,1.6823,1.0,1.0,0.06493403103643831
1.9441,1.68,1.0,1.0,0.1351287446264944
2.0441,1.6794,1.0,1.0,0.1599972600040491
2.1441,1.6802,1.0,1.0,0.16996566604462382
2.2441,1.6829,1.0,1.0,0.185107453297383
2.344,1.6872,0.9,0.9,0.21287128087996557
2.4438,1.6938,0.9,0.9,0.2408244911187637
2.5434,1.7027,0.9,0.9,0.2767548915406657
2.6427,1.7143,0.9,0.9,0.3229269466889688
2.7416,1.7292,0.9,0.9,0.36006415196424846
2.8399,1.7476,0.9,0.9,0.3962384687929067
2.9374,1.7699,0.9,0.9,0.4368034190680416
3.0338,1.7964,0.9,0.9,0.48452947585540107
3.1288,1.8275,0.9,0.9,0.5344537305948056
3.222,1.8637,0.9,0.9,0.578562341306941
3.313,1.9052,0.9,0.9,0.6244355661381501
3.4012,1.9523,0.9,0.9,0.6734923774988024
3.486,2.0052,0.8,0.8,0.7127903729165743
3.5668,2.0641,0.9,0.9,0.7239019393488263
3.6431,2.1288,0.8,0.8,0.7226345095707761
3.7146,2.1987,0.8,0.8,0.7334470263140025
3.7807,2.2737,0.8,0.8,0.7384061442048975
3.8411,2.3534,0.8,0.8,0.7299323212491076
3.8955,2.4373,0.8,0.8,0.7125594582136832
3.9437,2.5248,0.8,0.8,0.6933618207640725
3.9859,2.6155,0.9,0.9,0.6769498571876842
4.0217,2.7089,0.9,0.9,0.6485384026137779
4.0514,2.8043,0.9,0.9,0.6090604926368253
4.0752,2.9014,0.9,0.9,0.5646453327611861
4.0935,2.9997,0.9,0.9,0.5219793610637754
4.1067,3.0989,0.9,0.9,0.48527677715096995
4.115,3.1985,0.9,0.9,0.4489155130729562
4.1189,3.2984,0.9,0.9,0.41543852773027495
4.1186,3.3984,0.9,0.9,0.3823323930989214
4.1145,3.4984,0.9,0.9,0.3455786794249906
4.1069,3.5981,0.9,0.9,0.30667888164514
4.0963,3.6975,0.9,0.9,0.27709698502417174
4.083,3.7966,0.9,0.9,0.2500986786037181
4.0671,3.8953,0.9,0.9,0.2075912256656917
4.0492,3.9937,0.9,0.9,0.17010851161552698
4.0297,4.0918,1.0,1.0,0.13281877013244478
4.0087,4.1896,1.0,1.0,0.08190003038512651
3.9871,4.2872,1.0,1.0,0.0612620027247684
3.965,4.3848,1.0,1.0,0.07755547707906818
3.9421,4.4821,1.0,1.0,0.09769539663768848
3.9183,4.5792,1.0,1.0,0.11030285407095562
3.8933,4.6761,1.0,1.0,0.10369476768937949
3.8673,4.7726,1.0,1.0,0.08551686198269075
3.8405,4.869,1.0,1.0,0.0673017867530098
3.813,4.9651,1.0,1.0,0.046689990159442855
3.7851,5.0612,1.0,1.0,0.034691665469414365
3.7569,5.1571,1.0,1.0,0.029233447339963595
3.7284,5.2529,1.0,1.0,0.014379489418998068
3.6997,5.3487,1.0,1.0,0.004786722461051433
3.6711,5.4446,1.0,1.0,0.02130824886300857
3.6423,5.5403,1.0,1.0,0.033995299207317885
3.613,5.636,1.0,1.0,0.026831850549929804
3.5836,5.7315,1.0,1.0,0.018207879486186775
3.5539,5.827,1.0,1.0,0.007159986697659729
3.5242,5.9225,1.0,1.0,0.0023866622325527886
3.4945,6.018,1.0,1.0,0.007899953888220219
3.4647,6.1135,1.0,1.0,0.0031316896403646025
3.4348,6.2089,1.0,1.0,-0.020583882512777103
3.4051,6.3044,1.0,1.0,-0.041919452204580515
3.3759,6.4,1.0,1.0,-0.04502594444082941
3.3471,6.4958,1.0,1.0,-0.041882437422230856
3.3187,6.5917,1.0,1.0,-0.028494229445945207
3.2907,6.6877,1.0,1.0,0.005498938221899027
3.2626,6.7837,1.0,1.0,0.03951363141894039
3.2341,6.8795,1.0,1.0,0.06730271170405708
3.205,6.9752,1.0,1.0,0.10195005482931968
3.1749,7.0706,1.0,1.0,0.13202436993025837
3.1435,7.1655,1.0,1.0,0.14786076742505308
3.1107,7.26,1.0,1.0,0.17003056935757455
3.0764,7.3539,1.0,1.0,0.19784597548771277
3.0401,7.4471,1.0,1.0,0.21773951461248184
3.0019,7.5395,1.0,1.0,0.23397805399118002
2.9614,7.631,1.0,1.0,0.24832813475274415
2.9188,7.7214,1.0,1.0,0.26957799703293617
2.8737,7.8107,1.0,1.0,0.29961875740470917
2.826,7.8986,1.0,1.0,0.32951493067525944
2.7754,7.9848,1.0,1.0,0.35361878707476
2.7218,8.0692,1.0,1.0,0.37918710741612716
2.665,8.1516,0.9,0.9,0.40943030533997193
2.6049,8.2315,0.9,0.9,0.43813898328087947
2.5414,8.3087,0.9,0.9,0.4612249250502521
